wind da,wind id,wind me,solar da ,solar id,solar me
83.25989683,91.37080386,75.83698073,35.56300078,36.15871133,33.84521552
80.9380984,93.58659971,78.23195514,64.8255061,67.48907585,80.42008873
78.5376529,94.29442339,71.02959279,83.11039444,93.64770363,103.1473235
86.22796905,101.1572355,74.9999023,93.15058192,106.882838,124.8443884
95.17321896,100.2237289,94.58114326,94.03955251,103.6185447,133.2720634
99.20815585,104.2826019,99.11822463,89.55626666,111.4321283,122.1173207
100.5793505,108.4372191,103.97793,75.55832198,83.5766027,102.8206435
101.0956856,111.9318848,85.75112841,49.48658607,54.97748331,56.18728538
105.1682364,108.3551526,53.52070225,16.53702512,16.50611167,16.97148443
110.6256595,106.1359373,89.82607273,0.076865877,0.077701376,0.028406955
120.3813162,108.8099379,120.2224833,0,0,0
134.7566337,127.1757396,150.4590351,0,0,0
145.3158584,148.4890969,164.1167836,0,0,0
150.3732072,166.7249599,162.1461614,0,0,0
151.9529876,170.9035132,162.2188245,0,0,0
146.0818125,171.4779788,147.7501563,0,0,0
140.4192231,164.2492868,135.7055278,0,0,0
139.2326781,152.2265427,136.8158193,0,0,0
142.5837274,146.1433624,136.8536041,0,0,0
146.7554418,147.3982961,144.3320861,0,0,0
150.3116574,154.0901364,146.4625669,0,0,0
154.4833718,161.7086443,150.3485873,0,0,0
158.5935363,168.6261675,150.3834656,0,0,0
162.4882762,167.0087733,178.6610213,4.745632431,4.950329604,4.461562884
161.7599359,172.408066,178.4895365,46.47544887,46.84056179,45.88308032
157.5813826,176.5866193,154.1793837,88.41998847,88.01059412,119.5665433
157.2838915,170.9342882,115.4993845,122.8692695,129.1706005,165.3727577
157.6121576,154.1722029,111.1425075,139.9084293,144.491975,194.352029
158.0532651,141.3698269,115.502291,146.3075136,147.0511075,190.4201723
160.7135879,154.9415765,126.5935802,131.9193911,176.1348161,177.5785578
162.6763453,165.5897065,148.4738804,113.2944548,140.6244517,129.9100168
168.9646919,174.835867,154.7403425,77.94701267,91.26653243,80.23962102
182.2560475,191.2354918,161.3904656,27.63077643,31.80910526,23.83677698
193.2461214,200.5602993,170.5024131,0.183809707,0.193000192,0.106108331
197.4964829,203.5112744,190.0691215,0,0,0
196.7407871,208.1104185,198.919482,0,0,0
194.1454336,208.4865567,209.4352798,0,0,0
190.6336707,211.1947517,196.0042401,0,0,0
185.8054242,206.6947712,195.1933204,0,0,0
184.656493,198.9600023,188.9006995,0,0,0
172.791043,189.3992536,180.1636934,0,0,0
159.8895033,182.7210911,171.2057916,0,0,0
145.890324,178.1527219,164.0964379,0,0,0
132.947751,169.8811013,166.3693384,0,0,0
123.6571378,166.3488218,148.1541629,0,0,0
117.5124077,161.0281762,155.3594318,0,0,0
114.9580875,156.9009145,161.0562156,0,0,0
117.5055688,157.0342725,148.7325609,8.728454578,7.791860572,10.73365138
113.7749619,146.9742858,129.1571329,50.55351787,50.89607232,55.80295599
100.9896831,130.4960139,101.2777707,90.18790365,90.78946269,117.6824938
94.14054867,113.3954043,73.92448904,125.3958175,160.0172113,169.8201171
93.59685802,95.47754895,61.74325394,144.5588149,190.1294187,204.2376492
91.62726171,82.0972879,49.19870354,147.0577914,194.1957908,216.8227657
87.09308687,79.0232131,55.03790691,136.5605862,186.5618394,200.3793164
81.47836961,81.50572512,65.68449822,113.5676629,148.9226245,162.7818764
83.27015514,89.63714877,72.37240611,77.39558355,102.4104137,95.06470937
93.34381961,102.8190824,69.20139025,29.25582134,38.11461371,23.17004904
98.90040642,109.3057564,74.22676736,1.364369324,0.529706155,0.120311808
102.401911,102.2514557,86.71318731,0,0,0
106.6009809,108.0508226,108.3551526,0,0,0
109.2065927,116.3874126,99.64139865,0,0,0
109.8015749,122.6210481,114.528606,0,0,0
109.6169252,123.7221072,124.9194234,0,0,0
132.2365079,129.2855328,134.7376558,0,0,0
135.2524522,135.3687131,164.8724794,0,0,0
136.452675,155.1604205,164.2214184,0,0,0
135.2011607,161.0486928,168.9125454,0,0,0
131.8603697,165.4084763,171.7376851,0,0,0
127.7912384,167.6721443,164.4335945,0,0,0
123.9580484,165.9863613,163.3494617,0,0,0
121.9610966,155.8340498,148.6947761,0,0,0
124.1700535,148.3967721,140.8413527,5.283693573,5.555230639,2.967691267
121.277209,130.7729884,127.087689,41.47415385,43.37157132,22.21006107
110.5196569,106.679628,106.4135957,79.12840779,79.23451612,46.49132335
105.4246942,111.449744,85.75694146,110.1312568,79.64223947,92.19644245
109.4698894,105.1750752,67.35574856,122.6420139,91.71937271,125.8753937
112.4071867,106.8779554,61.16776252,114.4624819,93.67360409,120.1630893
108.9945875,89.42172418,75.34577846,99.48199083,109.9666636,114.6964216
101.4786627,77.41607722,84.06825198,78.80005681,93.95266065,80.14353867
93.88409082,82.01522138,60.17082535,48.98695787,64.33924588,44.59139938
91.84610575,83.87881512,56.61614854,17.8696455,25.04156606,14.20431284
92.24959944,77.6656962,67.83823127,0.26318208,0.51383168,0.152060757
90.42020009,84.3985697,89.5237944,0,0,0
86.29635781,96.49312204,95.34555864,0,0,0
80.67480167,99.06453945,93.66558873,0,0,0
75.03956778,97.08126539,88.06181367,0,0,0
71.36709133,96.00756184,70.25355133,0,0,0
99.75868537,90.04748134,82.9637735,0,0,0
101.8889953,88.88487241,82.15866681,0,0,0
104.2278909,106.5736254,129.875044,0,0,0
104.1218883,124.5667084,126.1110975,0,0,0
103.8414944,139.0275118,132.5374184,0,0,0
105.7324436,140.9389777,120.638116,0,0,0
109.5793114,140.0738599,129.3809352,0,0,0
115.258998,147.2239048,128.5642024,0,0,0
117.3311775,140.6620032,131.0667181,5.337165487,6.908738481,4.100627459
111.4189691,144.1703466,129.2123569,33.71320673,38.04359632,27.34002289
112.4584783,144.0780218,127.8056001,63.85047916,73.18550577,73.27991712
130.8618938,148.2223807,142.4195944,92.73533909,103.9143113,132.287846
155.1262261,156.733362,154.2433272,108.2572333,126.4268228,165.3644027
172.2268357,174.3297901,174.780814,114.5034214,133.7098647,183.4863688
179.0486146,186.6124116,185.7936271,111.4388123,159.904419,176.5174745
177.9099418,203.617277,186.0697468,94.983666,125.411692,142.8727786
167.2549728,198.8369026,172.0079917,64.25068302,90.87969655,92.8548154
152.2744148,181.7157763,147.192104,26.23967115,33.50934505,27.70095832
140.3918676,175.91299,119.792318,0.73356783,0.841347158,1.509746092
134.8934112,157.9575208,104.4429735,0,0,0
133.6077025,145.6851577,127.4451913,0,0,0
132.7083903,146.5673727,146.73578,0,0,0
131.8501114,161.1068232,151.2844875,0,0,0
127.787819,166.4377271,148.8691674,0,0,0
155.9503107,166.8172848,145.9335799,0,0,0
155.4237172,163.9141819,154.1125337,0,0,0
148.6190355,156.9077533,156.6005168,0,0,0
138.8155067,159.4244597,141.7452812,0,0,0
131.2756458,155.1638399,138.6585545,0,0,0
127.5347806,148.1471531,148.4099369,0,0,0
125.2950487,146.5844699,156.5278538,0,0,0
123.6537184,149.2379538,159.2018543,0,0,0
122.5800149,148.0343116,152.7813465,9.507974835,10.16718328,8.834562909
109.490406,140.31664,125.0473104,54.55722748,54.75691166,62.96986356
94.53378405,135.3379382,82.5481408,106.9705654,104.4072555,140.0696806
95.59722928,114.3323303,60.17954492,146.6199901,159.9729298,192.2875118
105.4725663,97.02997382,76.28458517,163.1369633,177.4022675,220.1296694
116.1856657,92.53341279,77.47916585,165.9576068,181.9799647,225.9297011
123.978565,96.0041424,80.74609696,154.261461,209.1762819,206.297989
126.0883583,92.07862754,70.12275783,124.3865351,161.8360919,166.0503471
124.2076674,89.47301575,74.62786744,80.50530959,103.4305575,99.19374379
122.877506,83.40693267,77.06062664,33.80594708,38.89831146,31.01705253
120.832682,90.92969635,85.29480441,1.208131073,1.201447084,0.425268822
118.9109578,95.67929579,122.201825,0,0,0
117.5021494,111.0223143,144.9976797,0,0,0
115.6317168,135.26613,144.515197,0,0,0
113.0090078,141.8519676,129.2501417,0,0,0
107.312224,135.9978897,121.6931836,0,0,0
119.3486459,121.8072219,110.7762857,0,0,0
113.8638673,115.1735121,111.5784859,0,0,0
106.5257533,103.8209778,118.1908242,0,0,0
100.7127086,101.8342843,111.529075,0,0,0
95.79213725,105.8042518,74.26745867,0,0,0
90.19109774,91.33319004,55.54945484,0,0,0
83.92326781,70.94991989,57.38347044,0,0,0
79.20786275,66.41916448,53.68637403,0,0,0
76.00384931,52.55334323,53.33759135,11.35526239,11.24581206,14.34885411
61.23529642,45.12632381,66.68143538,53.81196267,53.47609221,56.39699555
42.14457384,45.75550041,35.66593556,100.1938357,97.04233472,121.62187
33.68830357,45.76575872,22.5400807,135.764356,139.4731345,151.6747571
32.64195553,32.18717027,18.02915804,143.6673379,149.4556726,159.8200336
31.6503185,26.92465513,19.54345617,133.9555013,142.4057349,149.9385908
30.07053812,26.19631482,17.62515143,114.2076548,130.9619096,116.598852
29.07206221,27.69744812,14.60818125,84.83319269,96.16255462,79.10334283
25.9877291,25.21835554,14.59655516,51.42577848,53.09677581,30.50739834
22.21266951,22.94442925,17.47691879,22.20003509,22.85506605,8.401774599
20.09261792,25.30726093,22.70284595,0.942442497,1.026827862,0.312476502
20.20545938,24.89350893,24.30724628,0,0,0
21.18683809,26.32625347,21.78729141,0,0,0
19.73699637,25.93985697,21.9413371,0,0,0
15.75335105,25.69023799,12.52129821,0,0,0
11.58505608,23.06752902,19.04934738,0,0,0
19.2993083,19.87035445,20.43866505,0,0,0
20.30804252,25.37906913,20.37472156,0,0,0
23.94974403,26.49038649,23.94683751,0,0,0
30.16286295,29.27380906,32.96868283,0,0,0
34.45083825,31.75632108,46.90836395,0,0,0
32.24530072,36.84444488,55.42156786,0,0,0
28.20010551,36.21868772,37.43891418,0,0,0
24.86957286,39.1115323,25.08328774,0,0,0
22.72558521,33.4660401,21.9151784,11.95849243,13.81580596,4.837537284
21.42277932,31.2194693,11.93999375,52.4141734,57.15646384,43.10504725
23.0299152,28.60701864,16.89561433,102.8072755,107.0081628,124.9530032
27.61880105,29.70123881,26.12382274,141.1708678,138.3251594,179.0857974
34.00289187,37.30948845,25.4553226,163.5029117,168.4657738,203.8082029
40.51008246,44.46979171,45.13538532,170.1685201,178.7557754,195.5635021
45.55033413,49.8177928,40.04897124,163.8772151,190.1753712,191.6040739
49.96824808,53.21671421,45.41731799,133.6563928,150.6512712,163.5906391
51.11717926,51.11375982,45.79807241,89.43094186,96.20098756,108.5270994
46.40519364,54.35880652,47.60302278,38.40954474,39.10802162,36.27066815
41.91205205,49.49294619,49.17254484,2.1313571,2.057833218,2.042794242
40.42117707,49.16809957,51.64308883,0,0,0
37.96943999,44.70573293,59.52848392,0,0,0
33.8797921,42.89001133,53.85785885,0,0,0
29.02760952,40.91357615,37.92430341,0,0,0
23.20772598,36.48882332,28.2920884,0,0,0
20.10287624,27.79661183,26.85626636,0,0,0
16.83389347,22.98888194,27.60033608,0,0,0
14.74119739,22.20925007,25.37103345,0,0,0
13.60594396,20.53030599,20.55783247,0,0,0
12.40230177,18.38631834,13.60833757,0,0,0
10.80200477,15.31224354,10.14666947,0,0,0
9.718042909,13.06567275,7.928992927,0,0,0
9.304290906,11.56112001,4.824827074,0,0,0
9.94372582,10.64813006,4.98177928,11.65604191,11.57416304,4.697173508
10.09418109,10.60025792,4.548707452,44.87797542,43.97480136,24.43499403
9.697526281,14.48473954,3.371565907,79.10000084,77.56351879,44.03245077
11.41066474,12.79211771,5.025377115,109.3066197,81.50038851,65.92669335
15.04552738,16.51246629,10.12051077,137.0309719,108.9373292,105.0238535
19.78144906,22.9854625,19.47951268,151.7783589,118.8839409,127.6633609
24.76698972,30.19363789,18.70347122,150.4875135,112.3160859,136.9866905
30.23125171,31.9649068,26.75163156,125.8260993,94.66701201,129.9852117
33.84901716,35.00478721,40.73200399,85.17825364,79.23033863,100.3985329
33.30532651,47.60199695,52.32030853,38.95261887,35.31151568,37.61080801
33.41816796,60.15133456,56.7934464,2.50148301,2.310989314,2.436314114
37.01199734,66.0156708,70.11403826,0,0,0
40.34594943,70.09847982,73.25889542,0,0,0
41.26235883,80.12085271,84.35309117,0,0,0
40.20917191,79.74129509,78.31915081,0,0,0
38.89268826,83.3111884,76.32527649,0,0,0
69.8727969,80.71925437,68.5706749,0,0,0
66.04644574,74.72839892,66.44600707,0,0,0
61.755051,68.45714956,74.65693267,0,0,0
58.87246473,69.02135683,73.38678241,0,0,0
58.85878698,71.9312986,77.24955059,0,0,0
60.29495096,73.91457267,66.73375278,0,0,0
61.36181562,73.46320685,77.50241803,0,0,0
61.99099222,76.24662941,73.69487377,0,0,0
65.26681387,72.32795342,71.36093634,9.121138952,12.64527233,14.14332144
58.73226777,70.00957443,58.64490113,54.97247032,58.33201046,74.87154208
51.30182891,60.83180273,49.16382528,106.4717727,106.8043011,150.6220288
55.54193208,59.83332682,43.34206104,146.7077175,179.1359273,199.0508735
62.4115831,56.71479933,53.34921744,172.711778,197.2420189,221.2442246
65.81050451,59.82306851,45.16445055,180.3340324,202.1639415,236.9248636
67.89294228,63.78277776,40.88023663,171.7225476,206.6764699,220.4254359
69.9890578,64.50769862,48.07969245,142.3196785,164.9917703,180.7768467
72.47498925,67.74248701,54.63390031,95.52256264,110.5515127,117.1912206
83.17783032,77.56311306,65.61764821,43.26629849,46.51053982,40.40137356
99.91597952,96.33240846,81.51051233,3.143981485,3.077141592,2.600071853
108.4132831,96.31531127,97.83354176,0,0,0
106.5189144,95.9049787,128.3520263,0,0,0
97.94638321,98.67814295,128.6019872,0,0,0
86.0706749,101.683829,118.3652155,0,0,0
73.29907382,93.47033882,105.5067607,0,0,0
65.01035601,83.46848255,68.28002267,0,0,0
57.26532885,67.48944859,48.66971648,0,0,0
52.12249404,51.99255539,45.14410489,0,0,0
48.6757005,42.65748955,42.79563484,0,0,0
46.86339834,39.81593654,48.96327524,0,0,0
45.83072805,42.02147407,53.59917836,0,0,0
44.71599125,46.90443159,55.3227461,0,0,0
43.13279143,47.13353394,54.72109598,0,0,0
42.90710852,44.64418305,57.82816835,13.87345537,12.95858433,6.628010928
37.70614326,44.54501934,39.89783208,58.87592009,53.26805304,29.0277302
28.9181875,40.8280902,16.06144242,111.3769854,100.6558665,61.68820861
26.15186213,25.86804877,15.3958488,154.3374913,99.32324608,117.8729875
28.09752237,19.79170737,18.15704502,181.3508342,136.7961968,197.3982571
29.95085779,23.37527844,18.30527766,194.2584532,171.4944565,239.8758449
31.15791942,26.09715112,19.53473661,185.2208641,238.5699605,224.0640326
32.47098363,26.71264997,25.97268357,152.331459,190.7226228,183.3226111
34.3379968,32.11194263,31.80316738,101.9525604,118.8296335,119.5957857
38.22931728,43.38582985,36.6861249,46.42197696,48.31772343,42.35727594
44.94851303,54.18099574,50.03578198,3.849977859,4.048826542,3.210821379
51.09324319,60.61637813,72.10791258,0,0,0
52.16010786,65.5848216,75.77013072,0,0,0
50.02637852,66.79872211,82.87076478,0,0,0
45.91279456,66.17638438,82.92017566,0,0,0
40.45879089,66.87053031,79.37421841,0,0,0
44.30223924,66.83291649,66.13210266,0,0,0
40.13394427,59.6965493,60.32487104,0,0,0
36.37940131,50.76839658,58.1595119,0,0,0
33.16512955,47.81742155,57.11025734,0,0,0
31.44173278,45.52297862,46.00152898,0,0,0
31.02798077,41.42649185,53.49163703,0,0,0
30.91171988,41.08112861,58.12172711,0,0,0
29.83801634,42.33264293,55.34018524,0,0,0
29.16438704,41.8983743,59.00821642,24.16429246,24.73493805,17.88217798
25.39274688,41.4846223,48.86736,80.45434418,81.33412427,86.67128976
18.82058697,41.99069913,26.83301419,144.5395985,142.8978436,157.6652825
15.15494939,31.3630857,9.777541131,196.8443215,207.5286785,205.7482308
13.79059361,18.27689632,5.996155575,223.2594474,234.8879179,229.164752
12.82289265,13.57516902,7.417444996,228.8923794,242.1910117,233.6463668
12.21081324,11.88938606,10.05366075,212.3545188,214.8518243,217.1653201
12.22449099,12.09797178,11.99812419,173.4679043,174.4220438,178.1542163
11.16104576,14.78906952,13.13457443,115.0030496,115.4659158,115.8243448
11.32175935,17.798175,12.86136133,51.70232853,41.5050673,40.75562499
14.4368674,19.59337997,12.68406346,4.7021865,3.124765016,3.031189165
18.16405487,23.57360585,17.07872523,0,0,0
21.66897886,25.08499746,25.41753781,0,0,0
25.01318926,31.00746414,30.82948239,0,0,0
27.36576263,33.8797921,34.55564403,0,0,0
28.37449685,32.41285318,41.63593243,0,0,0
38.73881355,36.48540388,49.27427313,0,0,0
37.95576224,40.14762203,44.01637422,0,0,0
35.5518973,39.96297237,26.99577944,0,0,0
31.54431592,31.76999883,13.86411153,0,0,0
27.69402868,22.74610184,11.00700008,0,0,0
25.32435812,15.8114815,18.13960589,0,0,0
24.21304076,18.07856892,7.638340693,0,0,0
23.99077729,16.79969909,7.109353629,0,0,0
25.06448083,12.04668021,6.964027512,18.91485433,22.20421258,14.69558606
23.6146391,11.92358044,5.173609754,60.7516146,70.05155027,59.36050932
19.55576615,11.73893079,5.874081637,106.3924003,119.9174527,116.5570771
19.15911134,9.331646411,3.615713783,141.6947255,147.5649391,165.0009608
21.61768729,9.772753918,1.447448122,158.9745089,161.4668015,192.2741438
23.89845246,9.26325765,1.214926336,162.685794,158.9268855,197.0724127
25.9877291,9.242741022,1.435822033,151.8610733,171.5495994,173.8898311
27.24950174,7.734768846,1.807856892,123.9178204,130.2300128,132.4967207
24.99267263,7.454374927,2.025846067,82.93828171,84.58003659,78.95211757
21.76130369,7.974129509,2.252554809,38.20067007,35.76853345,30.86916926
19.89770995,6.941459221,2.575178788,3.89342379,3.356198147,2.09375966
19.99345422,7.01326742,5.013751026,0,0,0
20.77992497,5.963499941,5.528205479,0,0,0
19.99345422,9.164093947,7.556958068,0,0,0
18.77955371,12.68953457,2.711785337,0,0,0
19.04285044,14.14963461,2.223489585,0,0,0
10.1215366,15.01133299,12.75382,0,0,0
11.12343194,10.75755207,18.51745379,0,0,0
12.21423268,17.30577592,18.33143636,0,0,0
13.48968307,17.03905975,13.81179413,0,0,0
13.41445543,16.34833327,10.08272598,0,0,0
12.87760366,18.40341553,18.11344718,0,0,0
13.59568565,19.41214975,12.91949177,0,0,0
14.94978311,15.59263746,5.850829458,0,0,0
14.07782641,11.50982844,5.827577279,6.080759301,5.477529263,3.052076632
10.5797413,9.119641252,5.95255774,18.99339121,17.38422077,9.877265246
9.338485287,11.04820431,6.129855602,29.85153189,27.23809206,12.94939385
11.95777483,14.53603111,6.365283911,36.12278488,23.79082455,17.26725096
16.83389347,16.68001876,10.29490211,37.08110186,26.36165395,19.85311933
22.00408379,21.53904021,17.84314061,35.83036035,26.8963731,20.58167417
27.06827152,25.72101294,12.14054379,32.98715839,22.70801828,17.02328535
33.25403494,29.21909805,28.58564715,28.06189374,20.00768659,14.14415694
39.65864239,34.21831646,30.38187796,20.45384288,11.38283384,9.954131123
45.17761538,40.97512603,34.76491363,10.08864641,6.187703131,8.764381021
50.12212279,46.94888429,34.02956348,1.467971159,0.952468481,1.112048726
52.7482512,48.59363398,38.66546661,0,0,0
53.70227441,48.10123491,47.67859236,0,0,0
53.19619758,53.82537418,41.28714975,0,0,0
51.96861933,56.16768924,36.03506389,0,0,0
49.94431201,51.27447341,39.64205811,0,0,0
57.19352065,51.64377271,45.05981574,0,0,0
54.29041776,54.05447653,39.78738423,0,0,0
51.99255539,55.41541287,37.70922076,0,0,0
55.049533,52.24559381,36.24724003,0,0,0
63.3279925,56.11639767,41.33946715,0,0,0
74.83782094,62.34319434,37.97371429,0,0,0
85.23291258,67.80403689,37.52320333,0,0,0
87.4008363,68.38534136,51.96280628,0,0,0
82.79485326,63.65967799,66.13210266,16.91717702,22.46405267,22.84169807
76.53044277,73.87011997,53.20970437,57.4923343,70.89707492,96.22020403
72.074915,77.39556059,65.26014596,108.147783,127.0216979,168.3830594
73.61708156,80.20633866,99.36527903,157.062888,219.3217422,213.9169013
78.01105944,93.54214702,88.87563992,189.1468723,246.7954449,226.319879
80.00117238,107.7157177,69.89895561,202.211565,246.700198,251.2269298
80.69873774,95.9494314,63.86792176,194.2810116,218.0643167,237.0426689
82.83246708,79.27625151,77.32512017,161.5988102,180.9665049,197.9455088
81.3244949,81.05777873,84.22229767,109.4954424,135.6933386,134.7266666
76.21585447,90.00644808,84.32693247,51.724887,63.22803265,54.31159087
73.25120169,91.41525656,70.90170581,6.494331142,7.882929927,5.054766938
69.98221892,80.8389347,56.26445934,0,0,0
66.59355582,65.32152487,65.18457638,0,0,0
61.27974911,62.70223534,66.13791571,0,0,0
54.51610067,61.90550627,73.02346711,0,0,0
47.8310993,60.17185119,73.16879323,0,0,0
43.95003713,59.77519637,61.12416468,0,0,0
39.94587518,57.55256165,55.10766345,0,0,0
37.20348587,50.1050256,51.79713451,0,0,0
34.55684083,46.48726015,53.38990875,0,0,0
32.30001172,43.99448982,53.94796104,0,0,0
30.74416742,45.05109617,50.74497343,0,0,0
29.49949197,43.04388604,51.35534312,0,0,0
28.4326273,42.50703427,53.66893489,0,0,0
28.64463246,40.80073469,48.06225331,33.4826091,32.62037447,26.60729056
25.51926609,41.38203916,33.91330259,96.238585,94.17406779,106.6280109
22.16479737,36.09216851,27.5770839,161.1250825,156.8247709,178.5569267
25.13286959,27.76583688,27.64393392,207.8620425,215.7148944,229.1906524
30.38854586,32.61460002,36.6599662,230.3770605,235.7016936,253.5395901
33.14119348,36.19133221,29.52154734,231.8224732,236.5722832,251.084895
33.65752863,37.86685685,28.26883622,214.8326078,233.7900726,240.0111957
34.42690218,35.8664856,24.70834636,177.3237307,188.7675559,197.8761624
36.02377975,35.54847786,28.79201024,120.9492936,131.5367327,137.0769244
39.62102857,39.1833405,45.59170933,57.16064133,59.89522847,54.78197662
48.20039861,53.01154793,60.05747098,7.826951516,7.862877959,5.8936076
55.66503185,58.75962328,92.40997108,0,0,0
56.4788581,63.47844777,96.42387842,0,0,0
52.7482512,72.90241901,63.71387608,0,0,0
46.42229083,60.87625542,48.37906425,0,0,0
37.80872641,42.38735394,54.58739595,0,0,0
24.83879792,35.85622729,44.92030267,0,0,0
19.72331861,36.47172613,38.83695142,0,0,0
17.28525929,30.85016999,27.57999043,0,0,0
16.66634101,25.18074172,24.8304203,0,0,0
15.75335105,21.37490719,19.72656708,0,0,0
13.83846575,18.25979913,15.63127711,0,0,0
11.41408418,14.1667318,11.11163488,0,0,0
10.18992536,10.69942163,8.213832115,0.032584448,0.032584448,0.014203477
10.70284106,8.415237016,6.083351245,30.86499177,31.64868952,24.06821011
9.335065849,8.490464653,5.548551135,85.92351845,87.73822156,91.55394397
8.627242174,8.955508226,3.127418031,141.6019851,146.2014053,154.4845391
10.87381297,8.504142405,4.077850834,180.8570545,194.2551112,190.8930645
15.2814686,9.851400993,10.73088046,190.6607959,210.0827979,204.5267318
18.98813943,16.03374497,9.946119426,180.2914219,203.8984368,207.7216787
20.39352847,17.88024151,16.02656415,159.4590982,188.4592569,201.2457285
21.30651843,18.10934386,17.71525362,126.7184119,148.6460744,158.3963439
22.1579585,22.24002501,17.5292362,85.85250107,103.4623065,109.4645289
23.04359295,25.99114854,22.2930263,42.58286058,48.38456333,50.30203277
23.75483606,30.16286295,31.26546074,6.470937179,7.109258161,5.668858458
24.06258549,31.4622494,25.04840947,0,0,0
22.65719645,30.95959201,32.57630232,0,0,0
19.61047716,28.60017976,40.70584529,0,0,0
16.14658642,31.75974051,42.08644339,0,0,0
11.64660596,31.10320841,44.29830689,0,0,0
16.40304428,30.14234632,36.68031185,0,0,0
12.80237602,29.38665051,22.98477862,0,0,0
10.09418109,21.97330884,17.4914514,0,0,0
8.449431396,15.9380007,17.69490797,0,0,0
7.58773301,14.17357067,18.64534077,0,0,0
6.869651022,13.00070343,22.17095236,0,0,0
5.980597132,14.94636367,27.74275568,0,0,0
5.761753097,17.70585017,25.92617922,0.102766336,0.0626624,0.053471915
6.555062722,19.94558209,22.25233499,25.52281329,27.26649901,21.03618545
6.719195748,20.2704287,18.50292118,68.11569986,73.37599947,77.04801611
7.813415921,18.84794248,7.359314549,106.0590363,116.9689779,152.5269657
9.526554379,13.51361913,6.423414358,131.05465,164.4369992,206.6689504
10.33354176,11.6944781,5.170703232,135.8596028,170.9204689,233.852735
10.31302513,10.21044199,4.638809645,131.5693171,160.4675451,233.8686095
9.509457189,8.746922506,6.167640392,121.961918,201.1454687,215.7132234
8.524659033,7.276564149,5.481701122,101.6968978,143.6756928,167.1732574
7.310758529,7.050881238,6.185079526,69.22607758,103.758073,97.11251661
5.368517722,7.358630662,5.275338036,35.2964767,46.06856102,37.43535329
3.556215561,6.975653601,5.269524991,5.958776496,6.822682118,4.396393988
2.609031224,4.510238774,4.938181445,0,0,0
2.461995389,3.81951229,5.371253273,0,0,0
3.511762867,4.305072492,3.272744148,0,0,0
5.327484466,3.744284654,1.816576459,0,0,0
9.294032592,3.76822072,1.653811208,0,0,0
4.264039236,4.445269452,2.26708742,0,0,0
6.55848216,6.302024307,2.203143929,0,0,0
10.44296377,8.828989019,4.731818359,0,0,0
16.55691899,12.65192075,5.34218805,0,0,0
23.7582555,17.37416468,7.365127594,0,0,0
30.94249482,23.47102271,13.39034839,0,0,0
37.96943999,30.8057173,19.21792567,0,0,0
43.88848724,28.81218492,26.548175,0.059320405,0.076865877,0
44.91773809,32.14955645,34.7474745,8.510389426,9.37930804,6.535270576
43.8577123,34.82013756,31.17535855,23.77077259,24.6371847,19.00508819
44.51766384,38.36609481,22.49648286,39.05454971,37.35681642,38.47638463
44.43217789,32.25555903,15.97424675,50.32876873,46.78625438,45.73185506
43.40292704,27.90945328,12.06206769,55.25653987,53.19954215,48.66361988
42.94472234,25.66630193,14.26230509,59.90024146,57.73713541,57.31687958
44.5586971,27.83764508,17.07000567,64.42112475,55.47711151,50.58359582
49.42797687,30.15944351,22.06341104,61.65813066,53.60893649,40.70215308
50.02295908,28.03939193,19.06387999,48.4622647,38.23993851,34.5478699
42.07618508,27.89577553,19.69750186,27.15704868,22.27021698,18.41606163
33.82508109,26.80839423,18.94471257,5.227715162,4.399735982,4.059688025
28.85321818,26.99646332,17.36937747,0,0,0
25.45771621,19.82248232,13.93968111,0,0,0
21.94937278,17.80843331,10.46057388,0,0,0
19.45318301,15.39772949,6.138575169,0,0,0
19.48737739,13.28451678,6.478638282,0,0,0
21.81259526,12.81263434,7.774947243,0,0,0
23.97709953,16.44407753,16.33756204,0,0,0
26.52116144,21.45355426,21.67684357,0,0,0
28.37791629,27.15717691,29.14369944,0,0,0
29.74911095,32.02645668,28.51298409,0,0,0
32.9360272,37.91472899,22.09247626,0,0,0
38.97475478,42.17192934,25.44660303,0,0,0
45.07503224,41.71372465,38.34574915,0.33252847,0.324173483,0.006683989
46.34022432,50.47090547,70.28261655,19.71024906,15.98392501,10.49553426
51.38047599,69.60950018,79.71718805,49.9703398,40.77066397,29.6560252
71.60645199,83.12653875,80.98443179,76.12729658,62.32318759,69.88445053
106.1017429,122.9971863,89.51507484,85.90764398,73.31333707,96.57445546
142.026359,146.1399429,126.1924802,82.06518561,70.44757664,140.723876
169.4331549,164.0748955,152.6273008,76.57261737,61.05490062,133.0548338
187.997284,191.6287272,183.7677811,63.93904202,98.65818914,79.89038257
198.4299894,204.8756302,192.2054154,47.10123737,68.54932366,55.77120704
202.7145453,222.1608894,198.0388057,30.32191764,36.40601893,33.96469183
205.4193208,232.0704209,210.2839843,15.21275974,17.1786881,15.42748289
211.5059205,244.1889093,220.982893,2.876621912,2.931764824,1.223170049
221.2615772,251.24321,227.3191117,0,0,0
232.4910118,259.2070812,246.4265896,0,0,0
241.0669624,266.9828833,251.4606862,0,0,0
245.4472625,273.8525343,252.4837821,0,0,0
248.0528743,275.3536676,250.8445035,0,0,0
256.3073977,276.4581461,253.1726279,0,0,0
255.5551213,276.4102739,252.0652429,0,0,0
254.5600649,274.9501739,251.4955645,0,0,0
